Date,Price,Open,High,Low
"Sep 27, 2017",1360.7,1360.7,1360.7,1360.7
"Sep 26, 2017",1374.1,1374.1,1374.1,1374.1
"Sep 25, 2017",1383.5,1382,1382,1382
"Sep 22, 2017",1369.4,1369.4,1369.4,1369.4
"Sep 21, 2017",1366.7,1367.3,1367.3,1367.3
"Sep 20, 2017",1388.3,1388.3,1388.3,1388.3
"Sep 19, 2017",1382.6,1382.6,1382.6,1382.6
"Sep 18, 2017",1380.3,1380.3,1380.3,1380.3
"Sep 15, 2017",1395.1,1395.1,1395.1,1395.1
"Sep 14, 2017",1399.2,1399.2,1399.2,1399.2
"Sep 13, 2017",1396.7,1396.7,1396.7,1396.7
"Sep 12, 2017",1401.8,1406.6,1406.6,1406.6
"Sep 11, 2017",1404.1,1404.1,1404.1,1404.1
"Sep 08, 2017",1419.3,1419.3,1419.3,1419.3
"Sep 07, 2017",1418,1418,1418,1418
"Sep 06, 2017",1405.9,1405.9,1405.9,1405.9
"Sep 05, 2017",1411.2,1411.2,1411.2,1411.2
"Sep 04, 2017",1338.08,1341.21,1344.59,1337.01
"Sep 03, 2017",1341.22,1340.54,1342.07,1338.96
"Sep 01, 2017",1397.1,1397.1,1397.1,1397.1
"Aug 31, 2017",1388.5,1389.5,1393.7,1389.5
"Aug 30, 2017",1380.9,1380.9,1380.9,1380.9
"Aug 29, 2017",1385.7,1385.7,1385.7,1385.7
"Aug 28, 2017",1382.6,1381.9,1381.9,1381.9
"Aug 25, 2017",1364.8,1364.8,1364.8,1364.8
"Aug 24, 2017",1358.9,1358.9,1358.9,1358.9
"Aug 23, 2017",1361.7,1361.7,1361.7,1361.7
"Aug 22, 2017",1358.6,1358.6,1358.6,1358.6
"Aug 21, 2017",1364.1,1364.1,1364.1,1364.1
"Aug 18, 2017",1358.8,1362.7,1372.5,1362.7
"Aug 17, 2017",1359.9,1359.9,1359.9,1359.9
"Aug 16, 2017",1350.8,1350.8,1350.8,1350.8
"Aug 15, 2017",1347.5,1347.5,1347.5,1347.5
"Aug 14, 2017",1358.1,1358.1,1358.1,1358.1
"Aug 11, 2017",1361.4,1361.4,1361.4,1361.4
"Aug 10, 2017",1357.8,1357.8,1357.8,1357.8
"Aug 09, 2017",1347,1347,1347,1347
"Aug 08, 2017",1330.4,1330.4,1330.4,1330.4
"Aug 07, 2017",1332,1326.4,1326.4,1326.4
"Aug 04, 2017",1331.7,1331.7,1331.7,1331.7
"Aug 03, 2017",1341.6,1341.6,1341.6,1341.6
"Aug 02, 2017",1345.5,1345.5,1345.5,1345.5
"Aug 01, 2017",1346.3,1346.3,1346.3,1346.3
"Jul 31, 2017",1340.7,1340.7,1340.7,1340.7
"Jul 28, 2017",1342.6,1342.6,1342.6,1342.6
"Jul 27, 2017",1333.7,1333.7,1333.7,1333.7
"Jul 26, 2017",1322.4,1322.4,1322.4,1322.4
"Jul 25, 2017",1323.2,1323.2,1323.2,1323.2
"Jul 24, 2017",1325.4,1323.6,1323.6,1323.6
"Jul 21, 2017",1325.9,1325.9,1325.9,1325.9
"Jul 20, 2017",1317.1,1317.1,1317.1,1317.1
"Jul 19, 2017",1313.7,1313.7,1313.7,1313.7
"Jul 18, 2017",1313.5,1313.5,1313.5,1313.5
"Jul 17, 2017",1305.4,1305.4,1305.4,1305.4
"Jul 14, 2017",1298.8,1289,1289,1289
"Jul 13, 2017",1288.5,1288.5,1288.5,1288.5
"Jul 12, 2017",1291.2,1291.2,1291.2,1291.2
"Jul 11, 2017",1287.7,1287.7,1287.7,1287.7
"Jul 10, 2017",1286,1286,1286,1286
"Jul 07, 2017",1282.4,1282.3,1282.3,1282.3
"Jul 06, 2017",1296.7,1296.7,1296.7,1296.7
"Jul 05, 2017",1293.9,1293.9,1293.9,1293.9
"Jul 04, 2017",1227.55,1224.3,1228.03,1221.49
"Jul 03, 2017",1290.9,1289.9,1289.9,1289
"Jun 30, 2017",1314,1314,1314,1314
"Jun 29, 2017",1317.7,1322.8,1322.8,1313.7
"Jun 28, 2017",1320.8,1320.8,1320.8,1320.8
"Jun 27, 2017",1318.4,1318.4,1318.4,1318.4
"Jun 26, 2017",1317.7,1317.7,1317.7,1317.7
"Jun 23, 2017",1327.7,1327.7,1327.7,1327.7
"Jun 22, 2017",1320.4,1320.4,1320.4,1320.4
"Jun 21, 2017",1317.1,1317.1,1317.1,1317.1
"Jun 20, 2017",1315.2,1315.2,1315.2,1315.2
"Jun 19, 2017",1318.8,1318.8,1318.8,1318.8
"Jun 16, 2017",1328.5,1328.5,1328.5,1328.5
"Jun 15, 2017",1326.8,1326.8,1326.8,1326.8
"Jun 14, 2017",1348.2,1348.2,1348.2,1348.2
"Jun 13, 2017",1341.2,1342.8,1342.8,1342.8
"Jun 12, 2017",1341.5,1341.5,1341.5,1341.5
"Jun 09, 2017",1343.9,1343.9,1343.9,1343.9
"Jun 08, 2017",1351.9,1351.9,1351.9,1351.9
"Jun 07, 2017",1365.6,1365.6,1365.6,1365.6
"Jun 06, 2017",1370,1370,1370,1370
"Jun 05, 2017",1355.6,1355.6,1355.6,1355.6
"Jun 02, 2017",1353.1,1353.1,1353.1,1353.1
"Jun 01, 2017",1343.2,1343.2,1343.2,1343.2
"May 31, 2017",1348.5,1348.5,1348.5,1348.5
"May 30, 2017",1339.1,1339.1,1339.1,1339.1
"May 29, 2017",1266.69,1268.02,1268.6,1264.96
"May 28, 2017",1268.22,1266.31,1269.02,1266.31
"May 26, 2017",1344.8,1344.8,1344.8,1344.8
"May 25, 2017",1333.3,1333.3,1333.3,1333.3
"May 24, 2017",1329.7,1329.7,1329.7,1329.7
"May 23, 2017",1332.1,1332.1,1332.1,1332.1
"May 22, 2017",1338,1338,1338,1338
"May 19, 2017",1329.9,1329.9,1329.9,1329.9
"May 18, 2017",1329.2,1339.8,1340,1339.8
"May 17, 2017",1336.2,1336.2,1336.2,1336.2
"May 16, 2017",1314.4,1312.7,1312.7,1312.7
"May 15, 2017",1308,1307.5,1308,1307.5
"May 12, 2017",1305.7,1305.7,1305.7,1305.7
"May 11, 2017",1302.9,1302.9,1302.9,1302.9
"May 10, 2017",1297.6,1305,1305.2,1305
"May 09, 2017",1295.1,1306.1,1306.1,1303.2
"May 08, 2017",1306.1,1306.1,1306.1,1306.1
"May 05, 2017",1305.8,1305.8,1305.8,1305.8
"May 04, 2017",1307.4,1312.1,1312.1,1312.1
"May 03, 2017",1327.6,1326.9,1326.9,1326.9
"May 02, 2017",1336.1,1336.1,1336.1,1336.1
"May 01, 2017",1334.6,1334.6,1334.6,1334.6
"Apr 28, 2017",1347.1,1347.1,1347.1,1347.1
"Apr 27, 2017",1344.7,1344.7,1344.7,1344.7
"Apr 26, 2017",1343,1343,1343,1343
"Apr 25, 2017",1346,1346,1346,1346
"Apr 24, 2017",1355.8,1355.8,1355.8,1355.8
"Apr 21, 2017",1367,1359.8,1378,1359.8
"Apr 20, 2017",1361.7,1361.7,1361.7,1361.7
"Apr 19, 2017",1360.5,1360.5,1360.5,1360.5
"Apr 18, 2017",1370.9,1370.9,1370.9,1370.9
"Apr 17, 2017",1369.8,1369.8,1369.8,1369.8
"Apr 14, 2017",1289.65,1289.65,1289.65,1289.65
"Apr 13, 2017",1366.7,1366.7,1366.7,1366.7
"Apr 12, 2017",1357.3,1357.3,1357.3,1357.3
"Apr 11, 2017",1353.4,1353.4,1353.4,1353.4
"Apr 10, 2017",1333.3,1333.3,1333.3,1333.3
"Apr 07, 2017",1336.8,1336.8,1336.8,1336.8
"Apr 06, 2017",1332.4,1332.4,1332.4,1332.4
"Apr 05, 2017",1327.5,1327.5,1327.5,1327.5
"Apr 04, 2017",1336.8,1333.1,1333.1,1333.1
"Apr 03, 2017",1332.7,1332.7,1332.7,1332.7
"Mar 31, 2017",1329.8,1339,1339,1339
"Mar 30, 2017",1326.7,1344,1344,1341.3
"Mar 29, 2017",1335.5,1335.5,1335.5,1335.5
"Mar 28, 2017",1337.5,1338.7,1338.7,1338.7
"Mar 27, 2017",1337.4,1337.4,1337.4,1337.4
"Mar 24, 2017",1330.4,1330.4,1330.4,1330.4
"Mar 23, 2017",1328.5,1328.5,1328.5,1328.5
"Mar 22, 2017",1331.5,1331.5,1331.5,1331.5
"Mar 21, 2017",1329,1316.5,1316.5,1316.5
"Mar 20, 2017",1317.2,1317.2,1317.2,1317.2
"Mar 17, 2017",1313.6,1313.6,1313.6,1313.6
"Mar 16, 2017",1310.7,1310.7,1310.7,1310.7
"Mar 15, 2017",1284.3,1284.3,1284.3,1284.3
"Mar 14, 2017",1286.3,1286.3,1286.3,1286.3
"Mar 13, 2017",1286.6,1294,1294,1294
"Mar 10, 2017",1284,1284,1284,1284
"Mar 09, 2017",1285.7,1285.7,1285.7,1285.7
"Mar 08, 2017",1291.9,1291.9,1291.9,1291.9
"Mar 07, 2017",1297.7,1307.6,1307.6,1307.5
"Mar 06, 2017",1307.3,1307.3,1307.3,1307.3
"Mar 03, 2017",1308.8,1308.8,1308.8,1308.8
"Mar 02, 2017",1313.9,1313.9,1313.9,1313.9
"Mar 01, 2017",1331.1,1331.1,1331.1,1331.1
"Feb 28, 2017",1334.3,1334.3,1334.3,1334.3
"Feb 27, 2017",1339.1,1339.1,1339.1,1339.1
"Feb 24, 2017",1338.4,1338.4,1338.4,1338.4
"Feb 23, 2017",1331.7,1331.7,1331.7,1331.7
"Feb 22, 2017",1313.3,1313.3,1313.3,1313.3
"Feb 21, 2017",1319.2,1319.2,1319.2,1319.2
"Feb 20, 2017",1238.2,1237.25,1240.15,1233.5
"Feb 19, 2017",1237.3,1236,1239.25,1236
"Feb 17, 2017",1319.4,1319.4,1319.4,1319.4
"Feb 16, 2017",1322.7,1322.7,1322.7,1322.7
"Feb 15, 2017",1314.2,1314.2,1314.2,1314.2
"Feb 14, 2017",1304.9,1304.9,1304.9,1304.9
"Feb 13, 2017",1304.9,1304.9,1304.9,1304.9
"Feb 10, 2017",1314.5,1319,1319,1319
"Feb 09, 2017",1315.4,1315.4,1315.4,1315.4
"Feb 08, 2017",1318.3,1323.9,1323.9,1323.9
"Feb 07, 2017",1316.4,1314.1,1314.1,1314.1
"Feb 06, 2017",1313.3,1313.3,1313.3,1313.3
"Feb 03, 2017",1302.2,1302.2,1302.2,1302.2
"Feb 02, 2017",1300.6,1300.6,1300.6,1300.6
"Feb 01, 2017",1289.5,1289,1291,1289
"Jan 31, 2017",1291.8,1291.8,1291.8,1291.8
"Jan 30, 2017",1276.4,1276.4,1276.4,1276.4
"Jan 27, 2017",1271.7,1271.7,1271.7,1271.7
"Jan 26, 2017",1272.9,1275.1,1275.1,1275.1
"Jan 25, 2017",1281.1,1281.1,1281.1,1281.1
"Jan 24, 2017",1294.1,1299.6,1299.6,1295.4
"Jan 23, 2017",1298.9,1298.9,1298.9,1298.9
"Jan 20, 2017",1289.2,1289.2,1289.2,1289.2
"Jan 19, 2017",1285.5,1284,1284,1284
"Jan 18, 2017",1295.7,1295.7,1295.7,1295.7
"Jan 17, 2017",1297.4,1297.4,1297.4,1297.4
"Jan 16, 2017",1202.85,1203.25,1208.45,1200
"Jan 15, 2017",1203.35,1197.3,1205.05,1197.3
"Jan 13, 2017",1281.3,1281.3,1281.3,1281.3
"Jan 12, 2017",1283.3,1283.3,1283.3,1283.3
"Jan 11, 2017",1280,1280,1280,1280
"Jan 10, 2017",1268.5,1268.5,1268.5,1268.5
"Jan 09, 2017",1267.6,1262.8,1262.8,1262.8
"Jan 06, 2017",1255.7,1256,1256,1256
"Jan 05, 2017",1262.1,1262.1,1262.1,1262.1
"Jan 04, 2017",1247.1,1247.1,1247.1,1247.1
"Jan 03, 2017",1244.7,1232.4,1234,1232.4
"Jan 02, 2017",1151.05,1151,1153.25,1150
"Dec 30, 2016",1234.5,1239,1239,1239
"Dec 29, 2016",1241.2,1241.2,1241.2,1241.2
"Dec 28, 2016",1224,1224,1224,1224
"Dec 27, 2016",1221.9,1221.9,1221.9,1221.9
"Dec 26, 2016",1134.55,1135,1136.05,1134
"Dec 25, 2016",1135,1135,1135,1135
"Dec 23, 2016",1216.8,1216.8,1216.8,1216.8
"Dec 22, 2016",1213.8,1213.8,1213.8,1213.8
"Dec 21, 2016",1216.5,1216.5,1216.5,1216.5
"Dec 20, 2016",1217,1217,1217,1217
"Dec 19, 2016",1225.9,1225.9,1225.9,1225.9
"Dec 16, 2016",1220.9,1220.9,1220.9,1220.9
"Dec 15, 2016",1213.1,1213.1,1213.1,1213.1
"Dec 14, 2016",1238.3,1238.3,1238.3,1238.3
"Dec 13, 2016",1233.6,1233.6,1233.6,1233.6
"Dec 12, 2016",1240.3,1240.3,1240.3,1240.3
"Dec 09, 2016",1236,1236,1236,1236
"Dec 08, 2016",1246.4,1246.4,1246.4,1246.4
"Dec 07, 2016",1250.6,1250.6,1250.6,1250.6
"Dec 06, 2016",1235,1235,1235,1235
"Dec 05, 2016",1241.7,1236.7,1236.7,1236.7
"Dec 02, 2016",1242.4,1242.4,1242.4,1242.4
"Dec 01, 2016",1233.7,1233.7,1233.7,1233.7
"Nov 30, 2016",1238.4,1238.4,1238.4,1238.4
"Nov 29, 2016",1255.5,1255.5,1255.5,1255.5
"Nov 28, 2016",1258.6,1258.6,1258.6,1258.6
"Nov 25, 2016",1245.5,1245.5,1245.5,1245.5
"Nov 24, 2016",1185.55,1189.2,1190.3,1179.75
"Nov 23, 2016",1256.9,1256.9,1256.9,1256.9
"Nov 22, 2016",1278,1278,1278,1278
"Nov 21, 2016",1276.8,1276.8,1276.8,1276.8
"Nov 18, 2016",1276.4,1276.4,1276.4,1276.4
"Nov 17, 2016",1283.8,1283.8,1283.8,1283.8
"Nov 16, 2016",1290.3,1290.3,1290.3,1290.3
"Nov 15, 2016",1290.9,1290.9,1290.9,1290.9
"Nov 14, 2016",1286.9,1286.9,1286.9,1286.9
"Nov 11, 2016",1282.7,1282.7,1282.7,1282.7
"Nov 10, 2016",1326.6,1326.6,1326.6,1326.6
"Nov 09, 2016",1335.7,1334,1334,1334
"Nov 08, 2016",1336.2,1336.2,1336.2,1336.2
"Nov 07, 2016",1340.4,1340.4,1340.4,1340.4
"Nov 04, 2016",1365.7,1365.7,1365.7,1365.7
"Nov 03, 2016",1363.8,1363.8,1363.8,1363.8
"Nov 02, 2016",1368,1368,1368,1368
"Nov 01, 2016",1348,1348,1348,1348
"Oct 31, 2016",1333.7,1333.7,1333.7,1333.7
"Oct 28, 2016",1337.1,1337.1,1337.1,1337.1
"Oct 27, 2016",1330,1330,1330,1330
"Oct 26, 2016",1324.6,1324.6,1324.6,1324.6
"Oct 25, 2016",1331.6,1331.6,1331.6,1331.6
"Oct 24, 2016",1317.2,1317.2,1317.2,1317.2
"Oct 21, 2016",1323,1323,1323,1323
"Oct 20, 2016",1323.5,1323.5,1323.5,1323.5
"Oct 19, 2016",1325.2,1325.2,1325.2,1325.2
"Oct 18, 2016",1318.6,1318.6,1318.6,1318.6
"Oct 17, 2016",1311.8,1311.8,1311.8,1311.8
"Oct 14, 2016",1310.4,1310.4,1310.4,1310.4
"Oct 13, 2016",1312.3,1312.3,1312.3,1312.3
"Oct 12, 2016",1307.7,1307.7,1307.7,1307.7
"Oct 11, 2016",1309.5,1309.5,1309.5,1309.5
"Oct 10, 2016",1313.9,1313.9,1313.9,1313.9
"Oct 07, 2016",1304.5,1304.5,1304.5,1304.5
"Oct 06, 2016",1305.5,1305.5,1305.5,1305.5
"Oct 05, 2016",1321.3,1321.3,1321.3,1321.3
"Oct 04, 2016",1322.1,1322.1,1322.1,1322.1
"Oct 03, 2016",1365.9,1365.9,1365.9,1365.9
"Sep 30, 2016",1370.4,1383.5,1383.5,1383.5
"Sep 29, 2016",1379.1,1379.1,1379.1,1379.1
"Sep 28, 2016",1376.7,1376.7,1376.7,1376.7
"Sep 27, 2016",1384.4,1384.4,1384.4,1384.4
"Sep 26, 2016",1398.6,1398.6,1398.6,1398.6
"Sep 23, 2016",1396,1396,1396,1396
"Sep 22, 2016",1399.2,1399.2,1399.2,1399.2
"Sep 21, 2016",1388.3,1388.3,1388.3,1388.3
"Sep 20, 2016",1374.7,1374.7,1374.7,1374.7
"Sep 19, 2016",1374.4,1374.4,1374.4,1374.4
"Sep 16, 2016",1367.1,1367.1,1367.1,1367.1
"Sep 15, 2016",1374.9,1379.3,1379.3,1378
"Sep 14, 2016",1383.3,1386.7,1386.7,1379.2
"Sep 13, 2016",1380.8,1380.8,1380.8,1380.8
"Sep 12, 2016",1384.4,1384.4,1384.4,1384.4
"Sep 09, 2016",1393.1,1393.1,1393.1,1393.1
"Sep 08, 2016",1400.2,1400.2,1400.2,1400.2
"Sep 07, 2016",1407.1,1407.1,1407.1,1407.1
"Sep 06, 2016",1411.1,1411.1,1411.1,1411.1
"Sep 05, 2016",1331.1,1326.35,1332.15,1325.55
"Sep 04, 2016",1326.25,1328.2,1328.75,1326.15
"Sep 02, 2016",1385.3,1385.3,1385.3,1385.3
"Sep 01, 2016",1372.6,1372.6,1372.6,1372.6
"Aug 31, 2016",1367.9,1367.9,1367.9,1367.9
"Aug 30, 2016",1374.5,1374.5,1374.5,1374.5
"Aug 29, 2016",1384.4,1384.4,1384.4,1384.4
"Aug 26, 2016",1383.2,1383.2,1383.2,1383.2
"Aug 25, 2016",1384,1384.4,1384.4,1384.4
"Aug 24, 2016",1390.4,1389,1389,1389
"Aug 23, 2016",1407.8,1407.8,1407.8,1407.8
"Aug 22, 2016",1405.2,1405.2,1405.2,1405.2
"Aug 19, 2016",1408,1408,1408,1408
"Aug 18, 2016",1419.1,1419.1,1419.1,1419.1
"Aug 17, 2016",1410.6,1410.6,1410.6,1410.6
"Aug 16, 2016",1419,1410.7,1410.7,1410.7
"Aug 15, 2016",1410.6,1410.6,1410.6,1410.6
"Aug 12, 2016",1406.8,1406.8,1406.8,1406.8
"Aug 11, 2016",1414,1414,1414,1414
"Aug 10, 2016",1415.6,1415.6,1415.6,1415.6
"Aug 09, 2016",1410.6,1409.9,1409.9,1409.9
"Aug 08, 2016",1405.3,1405.3,1405.3,1405.3
"Aug 05, 2016",1407.9,1407.9,1407.9,1407.9
"Aug 04, 2016",1427.9,1427.9,1427.9,1427.9
"Aug 03, 2016",1423.9,1423.9,1423.9,1423.9
"Aug 02, 2016",1429.4,1429.4,1429.4,1429.4
"Aug 01, 2016",1416.2,1416.2,1416.2,1416.2
"Jul 29, 2016",1415.7,1415.7,1415.7,1415.7
"Jul 28, 2016",1398.8,1402.8,1402.8,1402.8
"Jul 27, 2016",1392,1392,1392,1392
"Jul 26, 2016",1382.6,1382.6,1382.6,1382.6
"Jul 25, 2016",1381.3,1381.3,1381.3,1381.3
"Jul 22, 2016",1385.5,1385.5,1385.5,1385.5
"Jul 21, 2016",1392.2,1392.2,1392.2,1392.2
"Jul 20, 2016",1379.7,1379.7,1379.7,1379.7
"Jul 19, 2016",1392.3,1392.3,1392.3,1392.3
"Jul 18, 2016",1385.4,1385.4,1385.4,1385.4
"Jul 15, 2016",1383.5,1383.5,1383.5,1383.5
"Jul 14, 2016",1387.7,1387.7,1387.7,1387.7
"Jul 13, 2016",1399,1399,1399,1399
"Jul 12, 2016",1390.7,1390.7,1390.7,1390.7
"Jul 11, 2016",1411.3,1411.3,1411.3,1411.3
"Jul 08, 2016",1412,1412,1412,1412
"Jul 07, 2016",1415,1415,1415,1415
"Jul 06, 2016",1422.8,1422.8,1422.8,1422.8
"Jul 05, 2016",1414.4,1414.4,1414.4,1414.4
"Jul 04, 2016",1352,1345,1360.15,1343
"Jul 03, 2016",1345.5,1344.5,1347.55,1338.85
"Jul 01, 2016",1394.3,1394.3,1394.3,1394.3
"Jun 30, 2016",1375,1375,1375,1375
"Jun 29, 2016",1381.4,1381.4,1381.4,1381.4
"Jun 28, 2016",1372.2,1372.2,1372.2,1372.2
"Jun 27, 2016",1378.8,1378.8,1378.8,1378.8
"Jun 24, 2016",1376.8,1376.8,1376.8,1376.8
"Jun 23, 2016",1317.7,1317.7,1317.7,1317.7
"Jun 22, 2016",1322.1,1322.1,1322.1,1322.1
"Jun 21, 2016",1324.6,1324.6,1324.6,1324.6
"Jun 20, 2016",1344.2,1344.2,1344.2,1344.2
"Jun 17, 2016",1342.9,1342.9,1342.9,1342.9
"Jun 16, 2016",1345.6,1345.6,1345.6,1345.6
"Jun 15, 2016",1335,1335,1335,1335
"Jun 14, 2016",1335.2,1335.2,1335.2,1335.2
"Jun 13, 2016",1337.7,1337.7,1337.7,1337.7
"Jun 10, 2016",1327.7,1327.7,1327.7,1327.7
"Jun 09, 2016",1324.4,1324.4,1324.4,1324.4
"Jun 08, 2016",1314,1314,1314,1314
"Jun 07, 2016",1298.8,1298.8,1298.8,1298.8
"Jun 06, 2016",1299.4,1299.4,1299.4,1299.4
"Jun 03, 2016",1294.6,1294.6,1294.6,1294.6
"Jun 02, 2016",1264.9,1264.9,1264.9,1264.9
"Jun 01, 2016",1267.2,1267.2,1267.2,1267.2
"May 31, 2016",1269.3,1269.3,1269.3,1269.3
"May 30, 2016",1212.15,1208.25,1213.15,1201.8
"May 27, 2016",1267.6,1267.6,1267.6,1267.6
"May 26, 2016",1273.6,1273.6,1273.6,1273.6
"May 25, 2016",1277.4,1277.4,1277.4,1277.4
"May 24, 2016",1282.7,1282.7,1282.7,1282.7
"May 23, 2016",1304.9,1304.9,1304.9,1304.9
"May 20, 2016",1305.9,1305.9,1305.9,1305.9
"May 19, 2016",1305.9,1305.9,1305.9,1305.9
"May 18, 2016",1324.3,1324.3,1324.3,1324.3
"May 17, 2016",1324.9,1324.9,1324.9,1324.9
"May 16, 2016",1321.8,1321.8,1321.8,1321.8
"May 13, 2016",1319.5,1319.5,1319.5,1319.5
"May 12, 2016",1317.7,1317.7,1317.7,1317.7
"May 11, 2016",1322.6,1322.6,1322.6,1322.6
"May 10, 2016",1311.3,1311.3,1311.3,1311.3
"May 09, 2016",1312.9,1312.9,1312.9,1312.9
"May 06, 2016",1340.1,1340.1,1340.1,1340.1
"May 05, 2016",1317.8,1317.8,1317.8,1317.8
"May 04, 2016",1324.3,1324.3,1324.3,1324.3
"May 03, 2016",1342.8,1342.8,1342.8,1342.8
"May 02, 2016",1347.3,1347.3,1347.3,1347.3
"Apr 29, 2016",1341.4,1341.4,1341.4,1341.4
"Apr 28, 2016",1316.8,1316.8,1316.8,1316.8
"Apr 27, 2016",1299.8,1299.8,1299.8,1299.8
"Apr 26, 2016",1292.4,1292.4,1292.4,1292.4
"Apr 25, 2016",1289.1,1289.1,1289.1,1289.1
"Apr 22, 2016",1278.8,1278.8,1278.8,1278.8
"Apr 21, 2016",1299.5,1299.5,1299.5,1299.5
"Apr 20, 2016",1302.3,1302.3,1302.3,1302.3
"Apr 19, 2016",1300.8,1300.8,1300.8,1300.8
"Apr 18, 2016",1280.3,1280.3,1280.3,1280.3
"Apr 15, 2016",1279.7,1279.7,1279.7,1279.7
"Apr 14, 2016",1272.1,1272.1,1272.1,1272.1
"Apr 13, 2016",1293.9,1293.9,1293.9,1293.9
"Apr 12, 2016",1306.4,1306.4,1306.4,1306.4
"Apr 11, 2016",1302.4,1302.4,1302.4,1302.4
"Apr 08, 2016",1287.3,1287.3,1287.3,1287.3
"Apr 07, 2016",1282.3,1282.3,1282.3,1282.3
"Apr 06, 2016",1268.8,1268.8,1268.8,1268.8
"Apr 05, 2016",1274.5,1274.5,1274.5,1274.5
"Apr 04, 2016",1264.7,1264.7,1264.7,1264.7
"Apr 01, 2016",1268.9,1268.9,1268.9,1268.9
"Mar 31, 2016",1280.9,1280.9,1280.9,1280.9
"Mar 30, 2016",1276.9,1276.9,1276.9,1276.9
"Mar 29, 2016",1286.3,1286.3,1286.3,1286.3
"Mar 28, 2016",1270.7,1270.7,1270.7,1270.7
"Mar 25, 2016",1216.7,1216.7,1216.7,1216.7
"Mar 24, 2016",1272.4,1272.4,1272.4,1272.4
"Mar 23, 2016",1274,1299,1299,1269.7
"Mar 22, 2016",1298.8,1298.8,1298.8,1298.8
"Mar 21, 2016",1292.7,1292.7,1292.7,1292.7
"Mar 18, 2016",1302,1302,1302,1302
"Mar 17, 2016",1314.1,1314.1,1314.1,1314.1
"Mar 16, 2016",1280.9,1280.9,1280.9,1280.9
"Mar 15, 2016",1280.2,1280.2,1280.2,1280.2
"Mar 14, 2016",1294.4,1285,1286.4,1285
"Mar 11, 2016",1308.6,1308.6,1308.6,1308.6
"Mar 10, 2016",1320.1,1299,1299,1299
"Mar 09, 2016",1303.4,1304,1304,1304
"Mar 08, 2016",1309,1309,1309,1309
"Mar 07, 2016",1310.3,1310.3,1310.3,1310.3
"Mar 04, 2016",1315.6,1315.6,1315.6,1315.6
"Mar 03, 2016",1300.7,1300.7,1300.7,1300.7
"Mar 02, 2016",1283,1283,1283,1283
"Mar 01, 2016",1271.2,1271.2,1271.2,1271.2
"Feb 29, 2016",1273.3,1273.3,1273.3,1273.3
"Feb 26, 2016",1258.8,1258.8,1258.8,1258.8
"Feb 25, 2016",1277,1277,1277,1277
"Feb 24, 2016",1277.1,1277.1,1277.1,1277.1
"Feb 23, 2016",1261.4,1261.4,1261.4,1261.4
"Feb 22, 2016",1246.7,1246,1246,1246
"Feb 19, 2016",1267.4,1267.4,1267.4,1267.4
"Feb 18, 2016",1262.5,1262.5,1262.5,1262.5
"Feb 17, 2016",1247.2,1247.2,1247.2,1247.2
"Feb 16, 2016",1241.1,1230,1230,1230
"Feb 15, 2016",1208.1,1234,1235.1,1202.8
"Feb 14, 2016",1233.6,1235.7,1235.9,1231.4
"Feb 12, 2016",1271.2,1271.2,1271.2,1271.2
"Feb 11, 2016",1282.1,1269,1269,1269
"Feb 10, 2016",1232.6,1232.6,1232.6,1232.6
"Feb 09, 2016",1236.9,1236.9,1236.9,1236.9
"Feb 08, 2016",1238.2,1243.8,1243.8,1243.8
"Feb 05, 2016",1198,1220.4,1220.4,1220.4
"Feb 04, 2016",1197.7,1197.7,1197.7,1197.7
"Feb 03, 2016",1183.3,1183.3,1183.3,1183.3
"Feb 02, 2016",1170.1,1170.1,1170.1,1170.1
"Feb 01, 2016",1173.5,1173.5,1173.5,1173.5
"Jan 29, 2016",1161.9,1161.9,1161.9,1161.9
"Jan 28, 2016",1163.7,1163.7,1163.7,1163.7
"Jan 27, 2016",1163.9,1163.9,1163.9,1163.9
"Jan 26, 2016",1167.3,1167.3,1167.3,1167.3
"Jan 25, 2016",1152.4,1152.4,1152.4,1152.4
"Jan 22, 2016",1142.6,1142.6,1142.6,1142.6
"Jan 21, 2016",1143.6,1143.6,1143.6,1143.6
"Jan 20, 2016",1151.7,1151.7,1151.7,1151.7
"Jan 19, 2016",1135.8,1135.8,1135.8,1135.8
"Jan 18, 2016",1088.5,1090.2,1093.3,1087.4
"Jan 17, 2016",1090.3,1088.6,1090.8,1088.6
"Jan 15, 2016",1137.5,1137.5,1137.5,1137.5
"Jan 14, 2016",1123,1123,1123,1123
"Jan 13, 2016",1137.4,1137.4,1137.4,1137.4
"Jan 12, 2016",1137.1,1137.1,1137.1,1137.1
"Jan 11, 2016",1148.5,1148.5,1148.5,1148.5
"Jan 08, 2016",1151.7,1151.7,1151.7,1151.7
"Jan 07, 2016",1162.7,1162.7,1162.7,1162.7
"Jan 06, 2016",1151.9,1151.9,1151.9,1151.9
"Jan 05, 2016",1138.4,1138.4,1138.4,1138.4
"Jan 04, 2016",1135.5,1135.5,1135.5,1135.5
"Dec 31, 2015",1121,1121,1121,1121
"Dec 30, 2015",1120.8,1120.8,1120.8,1120.8
"Dec 29, 2015",1128.6,1128.6,1128.6,1128.6
"Dec 28, 2015",1128.1,1128.1,1128.1,1128.1
"Dec 24, 2015",1135.9,1135.9,1135.9,1135.9
"Dec 23, 2015",1128.2,1128.2,1128.2,1128.2
